id	classification
204	ai_error_char_confusion
209	ai_error_char_confusion
231	ai_error_char_confusion
232	ai_error_char_confusion
234	ai_error_char_confusion
280	ai_error_char_confusion
286	ai_error_char_confusion
287	ai_error_char_confusion
218	ai_error_multiline
269	not_text
277	not_text
281	not_text
279	unreadable
288	unreadable
289	unreadable
290	unreadable
id	classification
13	ai_error_negation
6	unreadable
10	unreadable
